contig	position	read_name	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1524	3488e945-fb7f-4c38-8aab-f26af079c190	71.97	1.625	0.00365	0.5	71.97	1.625	0.00365	-0.29347825	77.64	1.204	0.00332	0.16	77.64	1.204	0.00332	-0.56690645	88.065	2.7215	0.03536	-0.475	88.065	2.7215	0.03536	-0.107704915	92.88	4.133	0.00498	-0.07	92.88	4.133	0.00498	-0.5734778	113.42	2.531	0.00232	1.34	113.42	2.531	0.00232	-0.4363029	123.66	7.579	0.01162	-0.13	123.66	7.579	0.01162	0.48607844	91.25	5.76	0.00365	-0.5	91.25	5.76	0.00365	0.010526316
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1525	3488e945-fb7f-4c38-8aab-f26af079c190	77.64	1.204	0.00332	0.16	77.64	1.204	0.00332	-0.56690645	88.065	2.7215	0.03536	-0.475	88.065	2.7215	0.03536	-0.107704915	92.88	4.133	0.00498	-0.07	92.88	4.133	0.00498	-0.5734778	113.42	2.531	0.00232	1.34	113.42	2.531	0.00232	-0.4363029	123.66	7.579	0.01162	-0.13	123.66	7.579	0.01162	0.48607844	91.25	5.76	0.00365	-0.5	91.25	5.76	0.00365	0.010526316	75.19	1.467	0.00498	0.53	75.19	1.467	0.00498	-0.36217391
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1526	3488e945-fb7f-4c38-8aab-f26af079c190	88.065	2.7215	0.03536	-0.475	88.065	2.7215	0.03536	-0.107704915	92.88	4.133	0.00498	-0.07	92.88	4.133	0.00498	-0.5734778	113.42	2.531	0.00232	1.34	113.42	2.531	0.00232	-0.4363029	123.66	7.579	0.01162	-0.13	123.66	7.579	0.01162	0.48607844	91.25	5.76	0.00365	-0.5	91.25	5.76	0.00365	0.010526316	75.19	1.467	0.00498	0.53	75.19	1.467	0.00498	-0.36217391	73.96	1.424	0.00232	0.72	73.96	1.424	0.00232	-0.39404255
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1527	3488e945-fb7f-4c38-8aab-f26af079c190	92.88	4.133	0.00498	-0.07	92.88	4.133	0.00498	-0.5734778	113.42	2.531	0.00232	1.34	113.42	2.531	0.00232	-0.4363029	123.66	7.579	0.01162	-0.13	123.66	7.579	0.01162	0.48607844	91.25	5.76	0.00365	-0.5	91.25	5.76	0.00365	0.010526316	75.19	1.467	0.00498	0.53	75.19	1.467	0.00498	-0.36217391	73.96	1.424	0.00232	0.72	73.96	1.424	0.00232	-0.39404255	96.67	4.121	0.00332	0.68	96.67	4.121	0.00332	0.4459649
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1528	3488e945-fb7f-4c38-8aab-f26af079c190	113.42	2.531	0.00232	1.34	113.42	2.531	0.00232	-0.4363029	123.66	7.579	0.01162	-0.13	123.66	7.579	0.01162	0.48607844	91.25	5.76	0.00365	-0.5	91.25	5.76	0.00365	0.010526316	75.19	1.467	0.00498	0.53	75.19	1.467	0.00498	-0.36217391	73.96	1.424	0.00232	0.72	73.96	1.424	0.00232	-0.39404255	96.67	4.121	0.00332	0.68	96.67	4.121	0.00332	0.4459649	111.82	2.855	0.00697	0.64	111.82	2.855	0.00697	-0.36414254
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1592	3488e945-fb7f-4c38-8aab-f26af079c190	117.03333	7.1353335	0.0032083334	-0.08166666	115.735	5.9265	0.00332	1.009953	92.8	3.432	0.00564	2.18	92.8	3.432	0.00564	0.20421052	91.99	1.812	0.01096	-1.96	91.99	1.812	0.01096	-0.52063495	112.25	7.609	0.00465	-0.15	112.25	7.609	0.00465	-0.11109813	77.98	3.383	0.00996	0.2	77.98	3.383	0.00996	0.6109524	76.58	5.194	0.00232	-0.69	76.58	5.194	0.00232	0.6333333	83.98	3.379	0.00465	-0.34	83.98	3.379	0.00465	-0.15313283
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1866	3488e945-fb7f-4c38-8aab-f26af079c190	99.42	3.016	0.00266	3.5	99.42	3.016	0.00266	0.1381132	106.0	2.2715	0.004815	1.29	106.0	2.2715	0.004815	-0.39907408	119.58	7.595	0.00432	0.48	119.58	7.595	0.00432	-0.11273365	84.5	1.772	0.00249	1.175	84.5	1.772	0.00249	-0.15619047	88.8	1.3955	0.00448	0.22	88.8	1.3955	0.00448	-0.48882782	84.74	2.113	0.00299	-0.51	84.74	2.113	0.00299	-0.19657795	77.67	2.492	0.00863	-0.91	77.67	2.492	0.00863	0.18666667
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1958	3488e945-fb7f-4c38-8aab-f26af079c190	129.32	7.098	0.00797	-0.68	129.32	7.098	0.00797	0.3917647	90.36	3.355	0.00863	-0.4	90.36	3.355	0.00863	-0.4114035	80.12	1.849	0.00631	0.4	80.12	1.849	0.00631	-0.19608696	90.84	2.732	0.01328	0.79	90.84	2.732	0.01328	-0.095364235	105.38	2.6925	0.00515	0.315	105.38	2.6925	0.00515	0.004664179	97.1	4.151	0.00432	-0.83	97.1	4.151	0.00432	0.2031884	77.16	2.953	0.00863	-0.62	77.16	2.953	0.00863	-0.07138365
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1959	3488e945-fb7f-4c38-8aab-f26af079c190	90.36	3.355	0.00863	-0.4	90.36	3.355	0.00863	-0.4114035	80.12	1.849	0.00631	0.4	80.12	1.849	0.00631	-0.19608696	90.84	2.732	0.01328	0.79	90.84	2.732	0.01328	-0.095364235	105.38	2.6925	0.00515	0.315	105.38	2.6925	0.00515	0.004664179	97.1	4.151	0.00432	-0.83	97.1	4.151	0.00432	0.2031884	77.16	2.953	0.00863	-0.62	77.16	2.953	0.00863	-0.07138365	92.04	4.857	0.00465	1.16	92.04	4.857	0.00465	0.21729323
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1960	3488e945-fb7f-4c38-8aab-f26af079c190	80.12	1.849	0.00631	0.4	80.12	1.849	0.00631	-0.19608696	90.84	2.732	0.01328	0.79	90.84	2.732	0.01328	-0.095364235	105.38	2.6925	0.00515	0.315	105.38	2.6925	0.00515	0.004664179	97.1	4.151	0.00432	-0.83	97.1	4.151	0.00432	0.2031884	77.16	2.953	0.00863	-0.62	77.16	2.953	0.00863	-0.07138365	92.04	4.857	0.00465	1.16	92.04	4.857	0.00465	0.21729323	113.715	3.101	0.00249	0.52	113.715	3.101	0.00249	-0.4422662
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1961	3488e945-fb7f-4c38-8aab-f26af079c190	90.84	2.732	0.01328	0.79	90.84	2.732	0.01328	-0.095364235	105.38	2.6925	0.00515	0.315	105.38	2.6925	0.00515	0.004664179	97.1	4.151	0.00432	-0.83	97.1	4.151	0.00432	0.2031884	77.16	2.953	0.00863	-0.62	77.16	2.953	0.00863	-0.07138365	92.04	4.857	0.00465	1.16	92.04	4.857	0.00465	0.21729323	113.715	3.101	0.00249	0.52	113.715	3.101	0.00249	-0.4422662	106.62666	2.995	0.0083	0.25	107.95	3.328	0.0093	-0.26231527
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2090	3488e945-fb7f-4c38-8aab-f26af079c190	76.325	1.7	0.003405	-0.3375	76.325	1.7	0.003405	-0.095744684	86.7625	2.2955	0.010125	0.3925	86.7625	2.2955	0.010125	-0.15915751	81.41	1.63	0.00764	0.14	81.41	1.63	0.00764	-0.4280702	83.66	2.504	0.00266	0.41	83.66	2.504	0.00266	0.08869565	98.24	3.655	0.01162	0.78	98.24	3.655	0.01162	-0.26606426	111.93	2.332	0.00332	0.74	111.93	2.332	0.00332	-0.5608286	110.56	4.1745	0.00398	0.285	110.56	4.1745	0.00398	0.08147668
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2091	3488e945-fb7f-4c38-8aab-f26af079c190	86.7625	2.2955	0.010125	0.3925	86.7625	2.2955	0.010125	-0.15915751	81.41	1.63	0.00764	0.14	81.41	1.63	0.00764	-0.4280702	83.66	2.504	0.00266	0.41	83.66	2.504	0.00266	0.08869565	98.24	3.655	0.01162	0.78	98.24	3.655	0.01162	-0.26606426	111.93	2.332	0.00332	0.74	111.93	2.332	0.00332	-0.5608286	110.56	4.1745	0.00398	0.285	110.56	4.1745	0.00398	0.08147668	82.01974	2.681074	0.008674855	0.45064393	81.4775	2.803	0.007055	0.25872013
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2092	3488e945-fb7f-4c38-8aab-f26af079c190	81.41	1.63	0.00764	0.14	81.41	1.63	0.00764	-0.4280702	83.66	2.504	0.00266	0.41	83.66	2.504	0.00266	0.08869565	98.24	3.655	0.01162	0.78	98.24	3.655	0.01162	-0.26606426	111.93	2.332	0.00332	0.74	111.93	2.332	0.00332	-0.5608286	110.56	4.1745	0.00398	0.285	110.56	4.1745	0.00398	0.08147668	82.01974	2.681074	0.008674855	0.45064393	81.4775	2.803	0.007055	0.25872013	93.89	4.086	0.00564	1.55	93.89	4.086	0.00564	0.055813953
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2093	3488e945-fb7f-4c38-8aab-f26af079c190	83.66	2.504	0.00266	0.41	83.66	2.504	0.00266	0.08869565	98.24	3.655	0.01162	0.78	98.24	3.655	0.01162	-0.26606426	111.93	2.332	0.00332	0.74	111.93	2.332	0.00332	-0.5608286	110.56	4.1745	0.00398	0.285	110.56	4.1745	0.00398	0.08147668	82.01974	2.681074	0.008674855	0.45064393	81.4775	2.803	0.007055	0.25872013	93.89	4.086	0.00564	1.55	93.89	4.086	0.00564	0.055813953	99.79	2.412	0.00232	1.26	99.79	2.412	0.00232	-0.3954887
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2094	3488e945-fb7f-4c38-8aab-f26af079c190	98.24	3.655	0.01162	0.78	98.24	3.655	0.01162	-0.26606426	111.93	2.332	0.00332	0.74	111.93	2.332	0.00332	-0.5608286	110.56	4.1745	0.00398	0.285	110.56	4.1745	0.00398	0.08147668	82.01974	2.681074	0.008674855	0.45064393	81.4775	2.803	0.007055	0.25872013	93.89	4.086	0.00564	1.55	93.89	4.086	0.00564	0.055813953	99.79	2.412	0.00232	1.26	99.79	2.412	0.00232	-0.3954887	112.22	5.494	0.01627	0.12	112.22	5.494	0.01627	0.3565432
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2095	3488e945-fb7f-4c38-8aab-f26af079c190	111.93	2.332	0.00332	0.74	111.93	2.332	0.00332	-0.5608286	110.56	4.1745	0.00398	0.285	110.56	4.1745	0.00398	0.08147668	82.01974	2.681074	0.008674855	0.45064393	81.4775	2.803	0.007055	0.25872013	93.89	4.086	0.00564	1.55	93.89	4.086	0.00564	0.055813953	99.79	2.412	0.00232	1.26	99.79	2.412	0.00232	-0.3954887	112.22	5.494	0.01627	0.12	112.22	5.494	0.01627	0.3565432	114.44	7.44	0.0156	0.1	114.44	7.44	0.0156	0.837037
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2145	3488e945-fb7f-4c38-8aab-f26af079c190	106.753	9.1436	0.012461334	-0.36433333	107.11	9.4695	0.01378	2.027682	109.208336	7.2603335	0.014108334	-0.565	111.585	7.734	0.00697	0.88091534	81.89	4.038	0.01029	-1.1	81.89	4.038	0.01029	-0.20667976	111.65	3.828	0.00764	0.83	111.65	3.828	0.00764	0.26754966	114.41	2.397	0.00365	-0.15	114.41	2.397	0.00365	-0.37901554	86.53	2.651	0.00963	0.985	86.53	2.651	0.00963	-0.12218543	98.885	2.96	0.00498	0.59	98.885	2.96	0.00498	-0.14202899
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2436	3488e945-fb7f-4c38-8aab-f26af079c190	87.16	3.468	0.004815	0.42	87.16	3.468	0.004815	0.2168421	103.57	3.686	0.00465	0.35	103.57	3.686	0.00465	-0.07619048	114.92	5.3356667	0.0048733335	0.32333332	115.94	4.249	0.00432	0.31744856	121.405	6.2515	0.00349	1.12	121.405	6.2515	0.00349	0.17730696	121.45	10.144	0.00697	2.1	121.45	10.144	0.00697	1.8574648	87.54	2.314	0.00232	0.52	87.54	2.314	0.00232	-0.18807018	101.26	2.9026666	0.00487	-0.06666667	99.98	3.019	0.00398	-0.2725146
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2437	3488e945-fb7f-4c38-8aab-f26af079c190	103.57	3.686	0.00465	0.35	103.57	3.686	0.00465	-0.07619048	114.92	5.3356667	0.0048733335	0.32333332	115.94	4.249	0.00432	0.31744856	121.405	6.2515	0.00349	1.12	121.405	6.2515	0.00349	0.17730696	121.45	10.144	0.00697	2.1	121.45	10.144	0.00697	1.8574648	87.54	2.314	0.00232	0.52	87.54	2.314	0.00232	-0.18807018	101.26	2.9026666	0.00487	-0.06666667	99.98	3.019	0.00398	-0.2725146	107.41	2.584	0.00199	-1.03	107.41	2.584	0.00199	-0.3619753
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2438	3488e945-fb7f-4c38-8aab-f26af079c190	114.92	5.3356667	0.0048733335	0.32333332	115.94	4.249	0.00432	0.31744856	121.405	6.2515	0.00349	1.12	121.405	6.2515	0.00349	0.17730696	121.45	10.144	0.00697	2.1	121.45	10.144	0.00697	1.8574648	87.54	2.314	0.00232	0.52	87.54	2.314	0.00232	-0.18807018	101.26	2.9026666	0.00487	-0.06666667	99.98	3.019	0.00398	-0.2725146	107.41	2.584	0.00199	-1.03	107.41	2.584	0.00199	-0.3619753	115.34	9.04	0.01826	0.28	115.34	9.04	0.01826	0.7024482
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2439	3488e945-fb7f-4c38-8aab-f26af079c190	121.405	6.2515	0.00349	1.12	121.405	6.2515	0.00349	0.17730696	121.45	10.144	0.00697	2.1	121.45	10.144	0.00697	1.8574648	87.54	2.314	0.00232	0.52	87.54	2.314	0.00232	-0.18807018	101.26	2.9026666	0.00487	-0.06666667	99.98	3.019	0.00398	-0.2725146	107.41	2.584	0.00199	-1.03	107.41	2.584	0.00199	-0.3619753	115.34	9.04	0.01826	0.28	115.34	9.04	0.01826	0.7024482	113.96	3.702	0.01228	0.55	113.96	3.702	0.01228	0.0428169
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2440	3488e945-fb7f-4c38-8aab-f26af079c190	121.45	10.144	0.00697	2.1	121.45	10.144	0.00697	1.8574648	87.54	2.314	0.00232	0.52	87.54	2.314	0.00232	-0.18807018	101.26	2.9026666	0.00487	-0.06666667	99.98	3.019	0.00398	-0.2725146	107.41	2.584	0.00199	-1.03	107.41	2.584	0.00199	-0.3619753	115.34	9.04	0.01826	0.28	115.34	9.04	0.01826	0.7024482	113.96	3.702	0.01228	0.55	113.96	3.702	0.01228	0.0428169	87.44	4.598	0.00631	0.49	87.44	4.598	0.00631	0.61333334
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2139	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	105.03	10.613	0.01328	-1.28	105.03	10.613	0.01328	0.8652021	107.06	11.469	0.01627	-0.56	107.06	11.469	0.01627	0.46288267	109.88	5.322	0.00299	-1.48	109.88	5.322	0.00299	0.67886436	107.64	6.709	0.02108	-1.745	107.64	6.709	0.02108	0.4006263	86.42	5.564	0.00863	1.33	86.42	5.564	0.00863	0.7496855	80.19	5.344	0.00432	-1.16	80.19	5.344	0.00432	0.04990177	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2140	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	107.06	11.469	0.01627	-0.56	107.06	11.469	0.01627	0.46288267	109.88	5.322	0.00299	-1.48	109.88	5.322	0.00299	0.67886436	107.64	6.709	0.02108	-1.745	107.64	6.709	0.02108	0.4006263	86.42	5.564	0.00863	1.33	86.42	5.564	0.00863	0.7496855	80.19	5.344	0.00432	-1.16	80.19	5.344	0.00432	0.04990177	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927	109.94	4.04	0.0093	-0.45	109.94	4.04	0.0093	0.046632126
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2141	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	109.88	5.322	0.00299	-1.48	109.88	5.322	0.00299	0.67886436	107.64	6.709	0.02108	-1.745	107.64	6.709	0.02108	0.4006263	86.42	5.564	0.00863	1.33	86.42	5.564	0.00863	0.7496855	80.19	5.344	0.00432	-1.16	80.19	5.344	0.00432	0.04990177	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927	109.94	4.04	0.0093	-0.45	109.94	4.04	0.0093	0.046632126	90.77	2.8431666	0.00581	0.18833333	92.265	2.8165	0.005645	-0.4414211
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2142	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	107.64	6.709	0.02108	-1.745	107.64	6.709	0.02108	0.4006263	86.42	5.564	0.00863	1.33	86.42	5.564	0.00863	0.7496855	80.19	5.344	0.00432	-1.16	80.19	5.344	0.00432	0.04990177	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927	109.94	4.04	0.0093	-0.45	109.94	4.04	0.0093	0.046632126	90.77	2.8431666	0.00581	0.18833333	92.265	2.8165	0.005645	-0.4414211	109.77	4.621	0.00797	0.39	109.77	4.621	0.00797	0.5301325
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2143	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	86.42	5.564	0.00863	1.33	86.42	5.564	0.00863	0.7496855	80.19	5.344	0.00432	-1.16	80.19	5.344	0.00432	0.04990177	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927	109.94	4.04	0.0093	-0.45	109.94	4.04	0.0093	0.046632126	90.77	2.8431666	0.00581	0.18833333	92.265	2.8165	0.005645	-0.4414211	109.77	4.621	0.00797	0.39	109.77	4.621	0.00797	0.5301325	109.76	9.566	0.0073	-1.1	109.76	9.566	0.0073	1.4782383
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2144	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	80.19	5.344	0.00432	-1.16	80.19	5.344	0.00432	0.04990177	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927	109.94	4.04	0.0093	-0.45	109.94	4.04	0.0093	0.046632126	90.77	2.8431666	0.00581	0.18833333	92.265	2.8165	0.005645	-0.4414211	109.77	4.621	0.00797	0.39	109.77	4.621	0.00797	0.5301325	109.76	9.566	0.0073	-1.1	109.76	9.566	0.0073	1.4782383	89.2	3.777	0.00564	1.73	89.2	3.777	0.00564	0.25066224
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2145	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	110.0125	5.58275	0.00863	0.455	110.0125	5.58275	0.00863	0.8485927	109.94	4.04	0.0093	-0.45	109.94	4.04	0.0093	0.046632126	90.77	2.8431666	0.00581	0.18833333	92.265	2.8165	0.005645	-0.4414211	109.77	4.621	0.00797	0.39	109.77	4.621	0.00797	0.5301325	109.76	9.566	0.0073	-1.1	109.76	9.566	0.0073	1.4782383	89.2	3.777	0.00564	1.73	89.2	3.777	0.00564	0.25066224	100.925	1.7635	0.0046475	1.0825	100.925	1.7635	0.0046475	-0.48884058
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2199	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	129.55	3.30375	0.004235	1.14	129.55	3.30375	0.004235	-0.4193761	116.88	6.5	0.01096	1.25	116.88	6.5	0.01096	1.1523179	124.555	2.0785	0.006305	1.555	124.555	2.0785	0.006305	-0.41450703	86.61	4.596	0.00631	0.86	86.61	4.596	0.00631	0.61263156	95.81	5.114	0.01062	0.23	95.81	5.114	0.01062	0.63386583	106.92	6.759	0.00564	0.72	106.92	6.759	0.00564	0.7510363	95.01	8.825	0.00764	0.83	95.01	8.825	0.00764	0.73379177
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2200	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	116.88	6.5	0.01096	1.25	116.88	6.5	0.01096	1.1523179	124.555	2.0785	0.006305	1.555	124.555	2.0785	0.006305	-0.41450703	86.61	4.596	0.00631	0.86	86.61	4.596	0.00631	0.61263156	95.81	5.114	0.01062	0.23	95.81	5.114	0.01062	0.63386583	106.92	6.759	0.00564	0.72	106.92	6.759	0.00564	0.7510363	95.01	8.825	0.00764	0.83	95.01	8.825	0.00764	0.73379177	103.0	3.992	0.00232	-1.35	103.0	3.992	0.00232	0.3218543
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2201	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	124.555	2.0785	0.006305	1.555	124.555	2.0785	0.006305	-0.41450703	86.61	4.596	0.00631	0.86	86.61	4.596	0.00631	0.61263156	95.81	5.114	0.01062	0.23	95.81	5.114	0.01062	0.63386583	106.92	6.759	0.00564	0.72	106.92	6.759	0.00564	0.7510363	95.01	8.825	0.00764	0.83	95.01	8.825	0.00764	0.73379177	103.0	3.992	0.00232	-1.35	103.0	3.992	0.00232	0.3218543	119.6	3.439	0.0083	1.5	119.6	3.439	0.0083	-0.10906736
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2244	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	82.145	1.8855	0.014775	-0.48	82.145	1.8855	0.014775	-0.33842105	95.035	2.0225	0.006145	0.04	95.035	2.0225	0.006145	-0.35383385	103.29	5.7325	0.007305	-0.01	103.29	5.7325	0.007305	0.48510364	94.29	3.956	0.0332	0.72	94.29	3.956	0.0332	-0.22278978	113.64	2.949	0.00332	0.41	113.64	2.949	0.00332	-0.023509935	118.46833	3.6873333	0.010291667	0.09	118.035	3.781	0.008965	0.038685445	82.28	2.0405	0.0051458334	0.5925	82.36	2.315	0.0043175	-0.2840351
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2387	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	97.72	7.06	0.00232	2.06	97.72	7.06	0.00232	0.3870334	123.93	9.341	0.00498	0.97	123.93	9.341	0.00498	0.19145408	113.12	12.991	0.00232	-1.05	113.12	12.991	0.00232	1.446516	115.31	5.178	0.01693	0.62	115.31	5.178	0.01693	0.45859155	82.01	3.74	0.00365	0.6	82.01	3.74	0.00365	0.54545456	83.21	0.723	0.00199	1.49	83.21	0.723	0.00199	-0.63299495	86.823	1.364	0.008819	0.6993333	87.89	1.4415	0.006805	-0.44552845
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2388	3b51b28e-0d35-4fb5-8b8f-5e8806fd8879	123.93	9.341	0.00498	0.97	123.93	9.341	0.00498	0.19145408	113.12	12.991	0.00232	-1.05	113.12	12.991	0.00232	1.446516	115.31	5.178	0.01693	0.62	115.31	5.178	0.01693	0.45859155	82.01	3.74	0.00365	0.6	82.01	3.74	0.00365	0.54545456	83.21	0.723	0.00199	1.49	83.21	0.723	0.00199	-0.63299495	86.823	1.364	0.008819	0.6993333	87.89	1.4415	0.006805	-0.44552845	95.17384	1.8261778	0.006118798	0.28653845	95.41	1.67875	0.004315	-0.30563578
